all.q:compute-1-0.local:users:ssim:Structure_job:36954:sge:0:1402003310:1402003321:1402005350:0:0:2029:2025.905015:0.544917:97400.000000:0:0:0:0:27740:1:0:288.000000:18816:0:0:0:967:205342:NONE:defaultdepartment:NONE:1:0:2026.449932:189.907710:0.007431:-q all.q:0.000000:NONE:213590016.000000:0:0
all.q:compute-2-0.local:users:ssim:Structure_job:36953:sge:0:1402003310:1402003321:1402006327:0:0:3006:2998.860103:0.780881:97404.000000:0:0:0:0:27772:1:0:288.000000:20376:0:0:0:1300:305213:NONE:defaultdepartment:NONE:1:0:2999.640984:281.187922:0.007018:-q all.q:0.000000:NONE:213590016.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36955:sge:0:1402003310:1402003321:1402009022:0:0:5701:5670.230993:1.466777:97396.000000:0:0:0:0:27220:0:0:32.000000:24640:0:0:0:2025:574716:NONE:defaultdepartment:NONE:1:0:5671.697770:531.734694:0.008881:-q all.q:0.000000:NONE:213590016.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36957:sge:0:1402003310:1402003321:1402009022:0:0:5701:5672.040718:1.435781:97396.000000:0:0:0:0:27281:1:0:256.000000:24648:0:0:0:1999:575190:NONE:defaultdepartment:NONE:1:0:5673.476499:531.903494:0.007710:-q all.q:0.000000:NONE:213590016.000000:0:0
all.q:compute-0-1.local:users:ssim:Structure_job:36956:sge:0:1402003310:1402003321:1402009274:0:0:5953:5745.994476:2.214663:97400.000000:0:0:0:0:27177:1:0:288.000000:23384:0:0:0:1997:582807:NONE:defaultdepartment:NONE:1:0:5748.209139:538.889292:0.007706:-q all.q:0.000000:NONE:213590016.000000:0:0
all.q:compute-0-1.local:users:mfrazier:fastqc.qsub:36958:sge:0:1402007925:1402007926:1402010527:0:0:2601:24275.263598:690.552020:2407588.000000:0:0:0:0:101844:124:0:391003744.000000:55752:0:0:0:901055:3046359:NONE:defaultdepartment:orte:10:0:24965.815618:158264.569990:186.463769:-q all.q -pe orte 10:0.000000:NONE:6935834624.000000:0:0
all.q:compute-1-0.local:users:ssim:Structure_job:36959:sge:0:1402011932:1402011946:1402014077:0:0:2131:2128.102479:0.624905:98796.000000:0:0:0:0:27646:0:0:0.000000:19008:0:0:0:955:216560:NONE:defaultdepartment:NONE:1:0:2128.727384:202.324583:0.007433:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-1-0.local:users:ssim:Structure_job:36965:sge:0:1402011932:1402011946:1402014079:0:0:2133:2129.942199:0.597909:98796.000000:0:0:0:0:27592:0:0:0.000000:19008:0:0:0:955:216785:NONE:defaultdepartment:NONE:1:0:2130.540108:202.513351:0.007434:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-2-0.local:users:ssim:Structure_job:36960:sge:0:1402011932:1402011946:1402015007:0:0:3061:3054.129701:0.754885:98800.000000:0:0:0:0:27587:0:0:0.000000:20496:0:0:0:1300:310827:NONE:defaultdepartment:NONE:1:0:3054.884586:290.384523:0.007017:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-1.local:users:ssim:Structure_job:36962:sge:0:1402011932:1402011946:1402017714:0:0:5768:5763.941747:1.447779:98792.000000:0:0:0:0:27010:1:0:24.000000:24816:0:0:0:2084:584472:NONE:defaultdepartment:NONE:1:0:5765.389526:548.112885:0.007716:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-1.local:users:ssim:Structure_job:36967:sge:0:1402011932:1402011946:1402017716:0:0:5770:5765.228552:1.552763:98792.000000:0:0:0:0:27047:0:0:0.000000:24832:0:0:0:1956:584127:NONE:defaultdepartment:NONE:1:0:5766.781315:548.308795:0.007713:-q all.q:0.000000:NONE:216059904.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36963:sge:0:1402011932:1402011946:1402017722:0:0:5776:5771.617580:1.516769:98792.000000:0:0:0:0:27113:0:0:0.000000:24856:0:0:0:1946:584487:NONE:defaultdepartment:NONE:1:0:5773.134349:548.877887:0.007713:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36966:sge:0:1402011932:1402011946:1402017723:0:0:5777:5772.365467:1.414784:98788.000000:0:0:0:0:27094:0:0:0.000000:24856:0:0:0:1967:584437:NONE:defaultdepartment:NONE:1:0:5773.780251:548.968699:0.007716:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-1.local:users:ssim:Structure_job:36964:sge:0:1402011932:1402011946:1402017739:0:0:5793:5788.322041:1.526767:98788.000000:0:0:0:0:27011:0:0:0.000000:24832:0:0:0:2044:586733:NONE:defaultdepartment:NONE:1:0:5789.848808:550.499242:0.007715:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36968:sge:0:1402011932:1402011946:1402017742:0:0:5796:5792.047474:1.401786:98792.000000:0:0:0:0:27036:0:0:0.000000:24856:0:0:0:1979:586821:NONE:defaultdepartment:NONE:1:0:5793.449260:550.791630:0.007716:-q all.q:0.000000:NONE:215011328.000000:0:0
all.q:compute-0-2.local:users:ssim:Structure_job:36961:sge:0:1402011932:1402011946:1402017789:0:0:5843:5838.388430:1.480774:98792.000000:0:0:0:0:27098:0:0:0.000000:24880:0:0:0:2139:591626:NONE:defaultdepartment:NONE:1:0:5839.869204:555.261424:0.007713:-q all.q:0.000000:NONE:216059904.000000:0:0
all.q:compute-1-0.local:users:mfrazier:fastqc.qsub:36979:sge:0:1402018130:1402018141:1402018756:0:0:615:3787.039282:118.037055:2000516.000000:0:0:0:0:75073:17:0:140835080.000000:24120:0:0:0:230695:642814:NONE:defaultdepartment:orte:10:0:3905.076337:22039.265378:67.164468:-q all.q -pe orte 10:0.000000:NONE:6221287424.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36969:sge:0:1402017986:1402017991:1402020451:0:0:2460:2328.706982:0.911861:100144.000000:0:0:0:0:27885:1:0:64.000000:16592:0:0:0:643:236481:NONE:defaultdepartment:NONE:1:0:2329.618843:224.529428:0.008645:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36970:sge:0:1402017986:1402017991:1402020491:0:0:2500:2373.652150:1.023844:101604.000000:0:0:0:0:27718:0:0:0.000000:16640:0:0:0:626:240871:NONE:defaultdepartment:NONE:1:0:2374.675994:232.002220:0.007442:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36971:sge:0:1402017986:1402017991:1402020523:0:0:2532:2400.584055:0.878866:103004.000000:0:0:0:0:27580:0:0:0.000000:16688:0:0:0:689:243455:NONE:defaultdepartment:NONE:1:0:2401.462921:237.792475:0.007454:-q fast.q:0.000000:NONE:219279360.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36972:sge:0:1402017986:1402017991:1402020534:0:0:2543:2409.968629:1.042841:104400.000000:0:0:0:0:27924:0:0:0.000000:16728:0:0:0:641:245095:NONE:defaultdepartment:NONE:1:0:2411.011470:241.964404:0.007452:-q fast.q:0.000000:NONE:220708864.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36973:sge:0:1402017986:1402017991:1402020567:0:0:2576:2444.464384:0.803877:105804.000000:0:0:0:0:27819:0:0:0.000000:16768:0:0:0:684:248074:NONE:defaultdepartment:NONE:1:0:2445.268261:248.682186:0.007461:-q fast.q:0.000000:NONE:222138368.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36974:sge:0:1402017986:1402017991:1402020584:0:0:2593:2460.832896:0.844871:107200.000000:0:0:0:0:27638:0:0:0.000000:16800:0:0:0:699:249329:NONE:defaultdepartment:NONE:1:0:2461.677767:253.573848:0.007454:-q fast.q:0.000000:NONE:223551488.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36976:sge:0:1402017986:1402017991:1402020643:0:0:2652:2521.567663:0.834873:110004.000000:0:0:0:0:27776:0:0:0.000000:16904:0:0:0:679:255691:NONE:defaultdepartment:NONE:1:0:2522.402536:266.569571:0.007462:-q fast.q:0.000000:NONE:226410496.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36975:sge:0:1402017986:1402017991:1402020660:0:0:2669:2539.137992:0.734888:108600.000000:0:0:0:0:27985:0:0:0.000000:16872:0:0:0:692:257272:NONE:defaultdepartment:NONE:1:0:2539.872880:265.009146:0.007458:-q fast.q:0.000000:NONE:224980992.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36977:sge:0:1402017986:1402017991:1402020697:0:0:2706:2578.234048:0.664898:111400.000000:0:0:0:0:27611:0:0:0.000000:16944:0:0:0:694:261343:NONE:defaultdepartment:NONE:1:0:2578.898946:275.951852:0.007459:-q fast.q:0.000000:NONE:227823616.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36978:sge:0:1402017986:1402017991:1402020727:0:0:2736:2604.441064:0.774882:112804.000000:0:0:0:0:28030:0:0:0.000000:16992:0:0:0:716:263964:NONE:defaultdepartment:NONE:1:0:2605.215946:282.185025:0.007464:-q fast.q:0.000000:NONE:229253120.000000:0:0
normal.q:compute-0-2.local:users:escully:trinity_gg.sh:37000:sge:0:1402021817:1402021831:1402021832:0:0:1:0.369943:0.313952:5672.000000:0:0:0:0:38790:4:0:2296.000000:128:0:0:0:476:237:NONE:defaultdepartment:orte:20:0:0.683895:0.003718:0.002271:-q normal.q -pe orte 20:0.000000:NONE:114212864.000000:0:0
all.q:compute-2-0.local:users:mfrazier:fastqc.qsub:37001:sge:0:1402022090:1402022101:1402022151:0:0:50:255.323184:12.237139:1496052.000000:0:0:0:0:75368:125:0:5992432.000000:99352:0:0:0:19685:54420:NONE:defaultdepartment:orte:10:0:267.560323:1211.227942:2.911002:-q all.q -pe orte 10:0.000000:NONE:5006565376.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37003:sge:0:1402022463:1402022476:1402022476:0:0:0:0.323950:0.292955:5676.000000:0:0:0:0:37126:5:0:4744.000000:104:0:0:0:685:268:NONE:defaultdepartment:orte:20:0:0.616905:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-2.local:users:escully:trinity_gg.sh:37004:sge:0:1402023221:1402023226:1402023226:0:0:0:0.179972:0.231964:5060.000000:0:0:0:0:29742:0:0:80.000000:40:0:0:0:273:137:NONE:defaultdepartment:orte:20:0:0.411936:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37005:sge:0:1402023446:1402023451:1402023451:0:0:0:0.167974:0.233964:5056.000000:0:0:0:0:29716:0:0:0.000000:40:0:0:0:280:183:NONE:defaultdepartment:orte:20:0:0.401938:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-2.local:users:escully:trinity_gg.sh:37007:sge:0:1402023602:1402023616:1402023627:0:1:11:8.973635:1.677744:5364.000000:0:0:0:0:32463:2:0:1402424.000000:792:0:0:0:585:2289:NONE:defaultdepartment:orte:20:0:10.651379:0.139872:1.269847:-q normal.q -pe orte 20:0.000000:NONE:263507968.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36980:sge:0:1402021145:1402021156:1402023701:0:0:2545:2540.994710:0.696894:100204.000000:0:0:0:0:27919:1:0:64.000000:19712:0:0:0:1103:257730:NONE:defaultdepartment:NONE:1:0:2541.691604:245.014522:0.007450:-q fast.q:0.000000:NONE:217485312.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36985:sge:0:1402021146:1402021156:1402023712:0:0:2556:2550.748227:0.783880:100204.000000:0:0:0:0:27922:0:0:0.000000:19720:0:0:0:1149:259026:NONE:defaultdepartment:NONE:1:0:2551.532107:245.952210:0.007473:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36983:sge:0:1402021146:1402021156:1402023720:0:0:2564:2559.167947:0.677896:100204.000000:0:0:0:0:27996:0:0:0.000000:19720:0:0:0:1146:260152:NONE:defaultdepartment:NONE:1:0:2559.845843:246.735137:0.007469:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36984:sge:0:1402021146:1402021156:1402023723:0:0:2567:2562.502440:0.724889:100200.000000:0:0:0:0:27968:0:0:0.000000:19720:0:0:0:1125:260541:NONE:defaultdepartment:NONE:1:0:2563.227329:247.065893:0.008674:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36987:sge:0:1402021146:1402021156:1402023730:0:0:2574:2568.795483:0.749886:100204.000000:0:0:0:0:27946:0:0:0.000000:19712:0:0:0:1132:261639:NONE:defaultdepartment:NONE:1:0:2569.545369:247.651114:0.007472:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36995:sge:0:1402021146:1402021156:1402023745:0:0:2589:2583.599233:0.702893:101604.000000:0:0:0:0:27786:0:0:0.000000:19768:0:0:0:1217:262144:NONE:defaultdepartment:NONE:1:0:2584.302126:252.553638:0.007475:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36992:sge:0:1402021146:1402021156:1402023748:0:0:2592:2587.608623:0.730888:101604.000000:0:0:0:0:27773:0:0:0.000000:19768:0:0:0:1221:262733:NONE:defaultdepartment:NONE:1:0:2588.339511:252.952502:0.007472:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36981:sge:0:1402021145:1402021156:1402023754:0:0:2598:2593.578716:0.699893:100204.000000:0:0:0:0:27929:0:0:0.000000:19728:0:0:0:1092:263702:NONE:defaultdepartment:NONE:1:0:2594.278609:250.028852:0.007451:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36988:sge:0:1402021146:1402021156:1402023760:0:0:2604:2599.158867:0.773882:100204.000000:0:0:0:0:27976:0:0:0.000000:19728:0:0:0:1090:264745:NONE:defaultdepartment:NONE:1:0:2599.932749:250.650761:0.007480:-q fast.q:0.000000:NONE:217485312.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36982:sge:0:1402021145:1402021156:1402023763:0:0:2607:2602.508358:0.697893:100204.000000:0:0:0:0:27984:0:0:0.000000:19728:0:0:0:1085:264811:NONE:defaultdepartment:NONE:1:0:2603.206251:250.888924:0.007468:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36986:sge:0:1402021146:1402021156:1402023765:0:0:2609:2604.112114:0.815875:100204.000000:0:0:0:0:27978:0:0:0.000000:19736:0:0:0:1163:265127:NONE:defaultdepartment:NONE:1:0:2604.927989:251.040296:0.007468:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36993:sge:0:1402021146:1402021156:1402023781:0:0:2625:2620.305652:0.708892:101600.000000:0:0:0:0:27775:0:0:0.000000:19776:0:0:0:1180:266226:NONE:defaultdepartment:NONE:1:0:2621.014544:256.099932:0.007469:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36996:sge:0:1402021146:1402021156:1402023784:0:0:2628:2623.460173:0.780881:101604.000000:0:0:0:0:27794:0:0:0.000000:19776:0:0:0:1209:266804:NONE:defaultdepartment:NONE:1:0:2624.241054:256.392235:0.007480:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36997:sge:0:1402021146:1402021156:1402023784:0:0:2628:2623.052235:0.742887:101604.000000:0:0:0:0:27778:0:0:0.000000:19776:0:0:0:1211:266908:NONE:defaultdepartment:NONE:1:0:2623.795122:256.380021:0.007469:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36991:sge:0:1402021146:1402021156:1402023789:0:0:2633:2628.066473:0.711891:101604.000000:0:0:0:0:27814:0:0:0.000000:19776:0:0:0:1211:267075:NONE:defaultdepartment:NONE:1:0:2628.778364:256.880945:0.007474:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36989:sge:0:1402021146:1402021156:1402023806:0:0:2650:2644.829924:0.687895:101604.000000:0:0:0:0:27755:0:0:0.000000:19784:0:0:0:1185:268509:NONE:defaultdepartment:NONE:1:0:2645.517819:258.546552:0.007470:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36994:sge:0:1402021146:1402021156:1402023806:0:0:2650:2645.473826:0.700893:101604.000000:0:0:0:0:27807:0:0:0.000000:19784:0:0:0:1173:268825:NONE:defaultdepartment:NONE:1:0:2646.174719:258.531909:0.007481:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:36990:sge:0:1402021146:1402021156:1402023810:0:0:2654:2648.363387:0.708892:101600.000000:0:0:0:0:27810:0:0:0.000000:19784:0:0:0:1194:269302:NONE:defaultdepartment:NONE:1:0:2649.072279:258.896992:0.007477:-q fast.q:0.000000:NONE:217862144.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37008:sge:0:1402023826:1402023841:1402023841:0:1:0:0.165974:0.231964:5056.000000:0:0:0:0:29888:0:0:0.000000:40:0:0:0:292:177:NONE:defaultdepartment:orte:20:0:0.397938:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37010:sge:0:1402023953:1402023961:1402023961:0:1:0:0.155976:0.230964:5060.000000:0:0:0:0:29896:0:0:0.000000:40:0:0:0:286:173:NONE:defaultdepartment:orte:20:0:0.386940:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-2.local:users:escully:trinity_gg.sh:37011:sge:0:1402024061:1402024066:1402024066:0:1:0:0.178972:0.252961:5360.000000:0:0:0:0:31025:0:0:0.000000:56:0:0:0:277:145:NONE:defaultdepartment:orte:20:0:0.431933:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37014:sge:0:1402024608:1402024621:1402024621:0:1:0:0.152976:0.251961:5056.000000:0:0:0:0:30080:0:0:0.000000:48:0:0:0:300:188:NONE:defaultdepartment:orte:20:0:0.404937:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-2.local:users:escully:trinity_gg.sh:37015:sge:0:1402024689:1402024696:1402024696:0:1:0:0.163975:0.240963:5056.000000:0:0:0:0:30140:0:0:0.000000:40:0:0:0:284:137:NONE:defaultdepartment:orte:20:0:0.404938:0.000000:0.000000:-q normal.q -pe orte 20:0.000000:NONE:0.000000:0:0
normal.q:compute-0-1.local:users:escully:trinity_gg.sh:37016:sge:0:1402024767:1402024771:1402026754:0:1:1983:1976.223568:5.053231:1181112.000000:0:0:0:0:63634:3:0:1423648.000000:1691760:0:0:0:6260:201974:NONE:defaultdepartment:orte:20:0:1981.276799:2116.533213:6.947466:-q normal.q -pe orte 20:0.000000:NONE:1491247104.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37022:sge:0:1402025682:1402025686:1402029191:0:0:3505:3374.818949:1.030843:100200.000000:0:0:0:0:27871:0:0:0.000000:21128:0:0:0:1441:344071:NONE:defaultdepartment:NONE:1:0:3375.849792:325.454604:0.007472:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37020:sge:0:1402025682:1402025686:1402029217:0:0:3531:3436.223614:0.936857:100200.000000:0:0:0:0:27888:0:0:0.000000:21136:0:0:0:1443:350464:NONE:defaultdepartment:NONE:1:0:3437.160471:331.370602:0.007469:-q fast.q:0.000000:NONE:217485312.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37018:sge:0:1402025681:1402025686:1402029227:0:0:3541:3415.708733:0.874867:100204.000000:0:0:0:0:27896:0:0:0.000000:21144:0:0:0:1476:348024:NONE:defaultdepartment:NONE:1:0:3416.583600:329.376040:0.007452:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37023:sge:0:1402025682:1402025686:1402029235:0:0:3549:3439.007191:1.037842:100204.000000:0:0:0:0:27942:0:0:0.000000:21144:0:0:0:1517:350220:NONE:defaultdepartment:NONE:1:0:3440.045033:331.563857:0.007468:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37025:sge:0:1402025682:1402025686:1402029247:0:0:3561:3460.700893:0.990849:100200.000000:0:0:0:0:27931:0:0:0.000000:21144:0:0:0:1525:352665:NONE:defaultdepartment:NONE:1:0:3461.691742:333.681743:0.007472:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37017:sge:0:1402025681:1402025686:1402029249:0:0:3563:3427.087003:0.909861:100204.000000:0:0:0:0:27872:0:0:16.000000:21144:0:0:0:1393:349143:NONE:defaultdepartment:NONE:1:0:3427.996864:330.420226:0.007449:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37021:sge:0:1402025682:1402025686:1402029252:0:0:3566:3437.492421:1.030843:100204.000000:0:0:0:0:27935:0:0:0.000000:21144:0:0:0:1443:350309:NONE:defaultdepartment:NONE:1:0:3438.523264:331.432682:0.007468:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37029:sge:0:1402025682:1402025686:1402029284:0:0:3598:3518.092168:1.009846:101604.000000:0:0:0:0:27729:0:0:0.000000:21192:0:0:0:1533:359026:NONE:defaultdepartment:NONE:1:0:3519.102014:343.918072:0.007473:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37026:sge:0:1402025682:1402025686:1402029288:0:0:3602:3502.159590:0.930858:101600.000000:0:0:0:0:27768:0:0:0.000000:21200:0:0:0:1483:357157:NONE:defaultdepartment:NONE:1:0:3503.090448:342.308137:0.007480:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37019:sge:0:1402025681:1402025686:1402029301:0:0:3615:3499.230036:0.930858:100204.000000:0:0:0:0:27945:0:0:0.000000:21160:0:0:0:1480:356629:NONE:defaultdepartment:NONE:1:0:3500.160894:337.378930:0.007468:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37033:sge:0:1402025682:1402025686:1402029312:0:0:3626:3505.487084:1.086834:101600.000000:0:0:0:0:27744:0:0:0.000000:21200:0:0:0:1534:357533:NONE:defaultdepartment:NONE:1:0:3506.573918:342.711249:0.007473:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37034:sge:0:1402025682:1402025686:1402029317:0:0:3631:3546.548842:0.897863:101600.000000:0:0:0:0:27800:0:0:0.000000:21200:0:0:0:1513:362458:NONE:defaultdepartment:NONE:1:0:3547.446705:346.666174:0.007482:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37024:sge:0:1402025682:1402025686:1402029322:0:0:3636:3505.596068:1.018845:100204.000000:0:0:0:0:27937:0:0:0.000000:21160:0:0:0:1285:357668:NONE:defaultdepartment:NONE:1:0:3506.614913:337.982005:0.007469:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37027:sge:0:1402025682:1402025686:1402029325:0:0:3639:3536.039440:0.959854:101604.000000:0:0:0:0:27783:0:0:0.000000:21208:0:0:0:1554:360186:NONE:defaultdepartment:NONE:1:0:3536.999294:345.654426:0.007476:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37032:sge:0:1402025682:1402025686:1402029327:0:0:3641:3528.104646:0.898863:101600.000000:0:0:0:0:27721:0:0:0.000000:21208:0:0:0:1512:359698:NONE:defaultdepartment:NONE:1:0:3529.003509:344.862230:0.007482:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37031:sge:0:1402025682:1402025686:1402029336:0:0:3650:3520.523799:0.932858:101604.000000:0:0:0:0:27735:0:0:0.000000:21208:0:0:0:1556:359285:NONE:defaultdepartment:NONE:1:0:3521.456657:344.177003:0.007483:-q fast.q:0.000000:NONE:218910720.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37028:sge:0:1402025682:1402025686:1402029339:0:0:3653:3533.828776:0.942856:101600.000000:0:0:0:0:27734:0:0:0.000000:21208:0:0:0:1487:359658:NONE:defaultdepartment:NONE:1:0:3534.771632:345.416451:0.007484:-q fast.q:0.000000:NONE:217862144.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37030:sge:0:1402025682:1402025686:1402029341:0:0:3655:3537.477221:0.961853:101604.000000:0:0:0:0:27764:0:0:0.000000:21208:0:0:0:1439:360777:NONE:defaultdepartment:NONE:1:0:3538.439074:345.837753:0.007470:-q fast.q:0.000000:NONE:218910720.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37041:sge:0:1402025858:1402025866:1402029425:0:0:3559:3475.140698:0.906862:100204.000000:0:0:0:0:27925:0:0:0.000000:20984:0:0:0:1387:353180:NONE:defaultdepartment:NONE:1:0:3476.047560:335.105930:0.007518:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37038:sge:0:1402025858:1402025866:1402029453:0:0:3587:3499.868939:0.903862:100204.000000:0:0:0:0:27932:0:0:0.000000:20992:0:0:0:1364:356622:NONE:defaultdepartment:NONE:1:0:3500.772801:337.436861:0.007517:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37046:sge:0:1402025858:1402025866:1402029454:0:0:3588:3473.919883:1.345795:101604.000000:0:0:0:0:27752:0:0:0.000000:21032:0:0:0:1371:353762:NONE:defaultdepartment:NONE:1:0:3475.265678:339.656156:0.007520:-q fast.q:0.000000:NONE:218910720.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37035:sge:0:1402025858:1402025866:1402029456:0:0:3590:3485.068189:1.004847:100204.000000:0:0:0:0:27890:0:0:0.000000:20992:0:0:0:1375:355592:NONE:defaultdepartment:NONE:1:0:3486.073036:336.085546:0.007519:-q fast.q:0.000000:NONE:217485312.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37037:sge:0:1402025858:1402025866:1402029459:0:0:3593:3470.606387:0.905862:100204.000000:0:0:0:0:27905:0:0:0.000000:20992:0:0:0:1366:353286:NONE:defaultdepartment:NONE:1:0:3471.512249:334.651711:0.007518:-q fast.q:0.000000:NONE:216436736.000000:0:0
fast.q:compute-1-0.local:users:ssim:Structure_job:37044:sge:0:1402025858:1402025866:1402029474:0:0:3608:3510.446331:0.886865:101604.000000:0:0:0:0:27755:0:0:0.000000:21040:0:0:0:1402:358283:NONE:defaultdepartment:NONE:1:0:3511.333196:343.160891:0.007521:-q fast.q:0.000000:NONE:217862144.000000:0:0
